Time Stamp (ns since boot),xGyro (rad/s),yGyro (rad/s),zGyro (rad/s), xAccel (g), yAccel (g), zAccel (g), xMag (uT), yMag (uT), zMag (uT), Temp (C), Roll (deg), Pitch (deg), Yaw (deg), Yaw Accuracy (deg)
1019346601554,4.825648E-4,-0.004261058,-0.0017145431,0.38307226,0.023942016,9.921572,-31.890362,-1.4140532,-73.18125,N/A,-2.2735307,0.20075917,88.49011,180.0
1019351624522,4.825648E-4,-0.004261058,-0.0017145431,0.38307226,0.023942016,9.921572,-31.890362,-1.4140532,-73.18125,N/A,-2.2734473,0.20233916,88.49016,180.0
1019356644864,4.825648E-4,-0.004261058,-0.0017145431,0.39025488,0.0023942017,9.861717,-32.02199,-1.3603894,-73.08265,N/A,-2.2734473,0.20233916,88.49016,180.0
1019361666702,4.825648E-4,0.004261058,0.0014812502,0.40701428,0.038307227,9.856929,-32.181694,-1.2213446,-72.8355,N/A,-2.2735257,0.20340903,88.49022,180.0
1019366686146,4.825648E-4,0.004261058,0.0014812502,0.40701428,0.021547815,9.868899,-32.181694,-1.2213446,-72.8355,N/A,-2.2735257,0.20340903,88.49022,180.0
1019371707228,-5.8269966E-4,0.0010652645,-6.492787E-4,0.39983168,0.02873042,9.883265,-32.181694,-1.2213446,-72.8355,N/A,-2.2746253,0.20402537,88.49025,180.0
1019376725968,-5.8269966E-4,0.0010652645,-6.492787E-4,0.41180268,0.038307227,9.849746,-32.360313,-1.2472042,-72.41045,N/A,-2.2733626,0.20331545,88.49022,180.0
1019381746365,-5.8269966E-4,-0.0031957934,4.1598576E-4,0.39983168,0.07182605,9.878476,-32.360313,-1.2472042,-72.41045,N/A,-2.2733629,0.20331535,88.49022,180.0
1019386764454,-5.8269966E-4,-0.0031957934,4.1598576E-4,0.4165911,0.031124622,9.888053,-32.39383,-1.4357802,-72.12563,N/A,-2.2733629,0.20331535,88.49022,180.0
1019391784165,4.825648E-4,0.002130529,-6.492787E-4,0.36631286,0.04070143,9.94312,-32.39383,-1.4357802,-72.12563,N/A,-2.2735226,0.20426713,88.49025,180.0
1019396801611,4.825648E-4,0.002130529,-6.492787E-4,0.39743748,0.0,9.902418,-32.39383,-1.4357802,-72.12563,N/A,-2.2731347,0.2038597,88.490234,180.0
1019401820775,-0.0016479641,-0.002130529,4.1598576E-4,0.4237737,0.02873042,9.94312,-32.247486,-1.679584,-72.29077,N/A,-2.2731352,0.20385939,88.490234,180.0
1019406839939,4.825648E-4,0.0031957934,-0.0017145431,0.38067806,0.047884032,9.888053,-31.913383,-1.5604221,-72.26236,N/A,-2.2731352,0.20385939,88.490234,180.0
1019411859103,4.825648E-4,0.0031957934,-0.0017145431,0.38067806,0.047884032,9.888053,-31.913383,-1.5604221,-72.26236,N/A,-2.2736297,0.20281468,88.49017,180.0
1019416875996,4.825648E-4,0.0031957934,-0.0017145431,0.38067806,0.047884032,9.888053,-31.913383,-1.5604221,-72.26236,N/A,-2.2744095,0.20211275,88.49016,180.0
1019421894630,4.825648E-4,0.0031957934,-0.0017145431,0.38067806,0.047884032,9.888053,-31.913383,-1.5604221,-72.26236,N/A,-2.2744095,0.20211244,88.49016,180.0
1019426911009,-0.0016479641,-0.0031957934,-6.492787E-4,0.3854665,0.035913024,9.916783,-31.88758,-0.9126824,-72.0306,N/A,-2.2753754,0.20351194,88.49022,180.0
1019431929106,-0.0016479641,-0.0031957934,-6.492787E-4,0.39504328,0.045489833,9.82341,-31.902203,-0.30388144,-72.076584,N/A,-2.2753756,0.20351173,88.490204,180.0
1019436944934,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2751777,0.20354247,88.490234,180.0
1019441962493,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2751777,0.20354204,88.49022,180.0
1019446978463,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2763047,0.20207542,88.49016,180.0
1019451995852,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2763047,0.2020752,88.49016,180.0
1019457010798,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2757323,0.20209682,88.49016,180.0
1019462027362,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.2752929,0.20254992,88.49017,180.0
1019467041599,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.37828386,0.019153614,9.976639,-31.975466,0.22016338,-72.115105,N/A,-2.275293,0.20254971,88.49017,180.0
1019472057553,-6.9907977E-4,0.0032290828,-1.9973709E-4,0.39025488,0.033518825,9.988609,-32.053596,0.31865093,-71.94519,N/A,-2.2749798,0.2025628,88.49017,180.0
1019477073040,-6.9907977E-4,-0.0020972393,8.6552737E-4,0.4237737,0.02633622,9.837775,-32.174072,0.2654918,-71.62936,N/A,-2.2748237,0.20014222,88.4901,180.0
1019482088527,-6.9907977E-4,-0.0020972393,8.6552737E-4,0.4237737,0.02633622,9.837775,-32.174072,0.2654918,-71.62936,N/A,-2.2744308,0.19930087,88.49005,180.0
1019487101717,-6.9907977E-4,-0.0020972393,8.6552737E-4,0.4237737,0.02633622,9.837775,-32.174072,0.2654918,-71.62936,N/A,-2.2744308,0.19930087,88.49005,180.0
1019492116694,-6.9907977E-4,-0.0020972393,8.6552737E-4,0.40462008,0.05267244,9.933543,-32.174072,0.2654918,-71.62936,N/A,-2.273613,0.19959094,88.49007,180.0
1019497129530,-0.0017643442,0.0021638183,8.6552737E-4,0.39743748,0.02633622,9.916783,-32.268604,0.118857466,-71.26621,N/A,-2.2738929,0.20021805,88.4901,180.0
1019502144152,-0.0017643442,0.0021638183,8.6552737E-4,0.41180268,0.038307227,9.892841,-32.268604,0.118857466,-71.26621,N/A,-2.2740817,0.20042355,88.49011,180.0
1019507156575,-0.0028296087,-0.0031625037,8.6552737E-4,0.41180268,0.038307227,9.892841,-32.13811,0.21707933,-71.27042,N/A,-2.2740817,0.20042355,88.49011,180.0
1019512168513,-0.0028296087,-0.0031625037,8.6552737E-4,0.35913026,0.04309563,9.904813,-31.95664,0.32494104,-71.19357,N/A,-2.2734368,0.19985591,88.49008,180.0
1019517180451,-0.0028296087,-0.0031625037,8.6552737E-4,0.40940848,0.04309563,9.904813,-31.95664,0.32494104,-71.19357,N/A,-2.2735357,0.20039977,88.4901,180.0
1019522194173,-0.0028296087,-0.0031625037,8.6552737E-4,0.40940848,0.04309563,9.904813,-31.95664,0.32494104,-71.19357,N/A,-2.2735357,0.20039977,88.4901,180.0
1019527205696,3.6618466E-4,3.3289514E-5,-0.0012650015,0.44532153,0.06703765,9.895236,-31.477848,1.0155337,-71.464424,N/A,-2.2733903,0.19995545,88.49008,180.0
1019532219014,3.6618466E-4,3.3289514E-5,-0.0012650015,0.44532153,0.06703765,9.895236,-31.477848,1.0155337,-71.464424,N/A,-2.2746854,0.19979072,88.49007,180.0
1019537230144,3.6618466E-4,3.3289514E-5,-0.0012650015,0.44532153,0.06703765,9.895236,-31.477848,1.0155337,-71.464424,N/A,-2.2746854,0.19979072,88.49007,180.0
1019542243059,3.6618466E-4,3.3289514E-5,-0.0012650015,0.37828386,0.055066638,9.880871,-31.477848,1.0155337,-71.464424,N/A,-2.2751212,0.20121098,88.49013,180.0
1019547253768,3.6618466E-4,0.0021638183,-0.0012650015,0.39025488,0.0047884034,9.883265,-31.19341,1.2422931,-71.808525,N/A,-2.2751212,0.20121075,88.49013,180.0
1019552269049,3.6618466E-4,3.3289514E-5,8.6552737E-4,0.38307226,0.035913024,9.85214,-31.155117,1.2234385,-71.995346,N/A,-2.2747514,0.20126978,88.49014,180.0
1019557280729,-0.0017643442,0.0032290828,8.6552737E-4,0.40701428,0.035913024,9.888053,-31.155117,1.2234385,-71.995346,N/A,-2.2747514,0.20126957,88.49013,180.0
1019562293466,3.6618466E-4,-0.0010319749,-0.0012650015,0.40940848,0.031124622,9.902418,-31.27166,1.0316277,-72.040375,N/A,-2.2747514,0.20126957,88.49013,180.0
1019567303702,3.6618466E-4,-0.0010319749,-0.0012650015,0.40940848,0.031124622,9.902418,-31.27166,1.0316277,-72.040375,N/A,-2.2741795,0.20249498,88.49017,180.0
1019572315591,-6.9907977E-4,-0.0010319749,8.6552737E-4,0.40940848,0.031124622,9.902418,-31.27166,0.04462238,-72.27716,N/A,-2.2741795,0.20249498,88.49017,180.0
1019577325216,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2754807,0.20160729,88.49016,180.0
1019582336608,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2754807,0.20160729,88.49016,180.0
1019587345798,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2764635,0.20309289,88.490204,180.0
1019592356753,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2764635,0.20309289,88.490204,180.0
1019597365570,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2765229,0.2047203,88.49028,180.0
1019602376241,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2764208,0.20363107,88.490234,180.0
1019607384760,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2761078,0.20364907,88.49025,180.0
1019612395114,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2761078,0.20364907,88.49025,180.0
1019617405133,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2765975,0.20366026,88.490234,180.0
1019622419483,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2771423,0.20350835,88.49022,180.0
1019627440391,0.0024967135,0.0021638183,-0.0012650015,0.36391866,0.0,9.885659,-31.822748,0.04462238,-72.27716,N/A,-2.2779233,0.20201989,88.49016,180.0
1019632474264,3.6618466E-4,3.3289514E-5,0.0019307918,0.36391866,0.045489833,9.907207,-31.852737,-0.36087185,-72.59395,N/A,-2.2781267,0.20204213,88.49016,180.0
1019637523590,3.6618466E-4,3.3289514E-5,0.0019307918,0.36391866,0.045489833,9.907207,-31.852737,-0.36087185,-72.59395,N/A,-2.277674,0.20198686,88.49016,180.0
1019642572916,3.6618466E-4,3.3289514E-5,-1.9973709E-4,0.44532153,0.019153614,9.835381,-31.875494,-1.1824214,-73.242256,N/A,-2.277674,0.20198686,88.49016,180.0
1019647622242,0.0014314491,0.001098554,8.6552737E-4,0.44532153,0.019153614,9.835381,-31.875494,-1.1824214,-73.242256,N/A,-2.2794778,0.20277075,88.49019,180.0
1019652671568,0.0014314491,0.001098554,8.6552737E-4,0.44532153,0.019153614,9.835381,-31.875494,-1.1824214,-73.242256,N/A,-2.2783818,0.2032886,88.490204,180.0
1019657720894,0.0014314491,0.001098554,8.6552737E-4,0.44532153,0.019153614,9.835381,-31.875494,-1.1824214,-73.242256,N/A,-2.2776573,0.20475039,88.49028,180.0
1019662780578,0.0014314491,0.001098554,8.6552737E-4,0.4237737,0.01436521,9.923966,-32.009804,-1.5290853,-73.07551,N/A,-2.277251,0.20542865,88.49031,180.0
1019667841944,-0.0017643442,-0.0010319749,8.6552737E-4,0.37588966,0.059855044,9.809045,-32.009804,-1.5290853,-73.07551,N/A,-2.2772512,0.20542844,88.490295,180.0
1019672906665,-0.0017643442,-0.0010319749,8.6552737E-4,0.41180268,0.059855044,9.837775,-32.136086,-1.7111491,-72.78239,N/A,-2.2751355,0.20427142,88.490265,180.0
1019677969553,-6.9907977E-4,0.0032290828,-0.002330266,0.39983168,0.016759412,9.911995,-32.099003,-1.1602998,-72.17134,N/A,-2.2751358,0.20427099,88.490265,180.0
1019683034012,-6.9907977E-4,0.0032290828,-0.002330266,0.39983168,0.016759412,9.911995,-32.099003,-1.1602998,-72.17134,N/A,-2.2740934,0.20579325,88.490326,180.0
1019688097093,-6.9907977E-4,0.0032290828,-0.002330266,0.39983168,0.016759412,9.911995,-32.099003,-1.1602998,-72.17134,N/A,-2.2740934,0.20579273,88.49031,180.0
1019693160588,-6.9907977E-4,0.0032290828,-0.002330266,0.4285621,0.047884032,9.900024,-32.099003,-1.1602998,-72.17134,N/A,-2.2740934,0.20579273,88.49031,180.0
1019698220874,3.6618466E-4,-0.0020972393,0.0019307918,0.39983168,0.033518825,9.842564,-32.099003,-1.1602998,-72.17134,N/A,-2.2763608,0.20446223,88.490265,180.0
1019703282004,3.6618466E-4,-0.0020972393,-1.9973709E-4,0.4261679,0.09816227,9.92636,-31.982437,0.034387033,-71.96498,N/A,-2.2785766,0.20341103,88.49022,180.0
1019708340133,3.6618466E-4,-0.0020972393,-1.9973709E-4,0.4261679,0.09816227,9.92636,-31.982437,0.034387033,-71.9572,N/A,-2.2785766,0.2034106,88.490204,180.0
1019713399308,3.6618466E-4,0.001098554,-1.9973709E-4,0.40701428,0.05267244,9.85214,-31.7299,0.30746588,-71.9572,N/A,-2.2790587,0.20354235,88.490234,180.0
1019718455563,3.6618466E-4,0.001098554,-1.9973709E-4,0.40701428,0.05267244,9.85214,-31.7299,0.30746588,-71.9572,N/A,-2.279059,0.20354214,88.490234,180.0
1019723515289,3.6618466E-4,0.001098554,-1.9973709E-4,0.40701428,0.05267244,9.85214,-31.7299,0.30746588,-71.9572,N/A,-2.2786758,0.20492014,88.49028,180.0
1019728570925,-6.9907977E-4,-0.0010319749,8.6552737E-4,0.40701428,0.007182605,9.878476,-31.489296,0.41413626,-71.96137,N/A,-2.2786758,0.20492014,88.49028,180.0
1019733627065,-6.9907977E-4,-0.0010319749,8.6552737E-4,0.37828386,0.06464344,9.871294,-31.489296,0.41413626,-71.96137,N/A,-2.2790008,0.20542537,88.490295,180.0
1019738680016,-6.9907977E-4,-0.0010319749,0.0019307918,0.3878607,0.02633622,9.964667,-31.489296,0.41413626,-71.96137,N/A,-2.2791843,0.20476414,88.49028,180.0
1019743734060,-6.9907977E-4,-0.0010319749,0.0019307918,0.37828386,0.009576807,9.921572,-31.435637,0.30886698,-72.04466,N/A,-2.2806556,0.205115,88.490295,180.0
1019748785120,3.6618466E-4,0.001098554,8.6552737E-4,0.4189853,0.062249243,9.962274,-31.435637,0.30886698,-72.04466,N/A,-2.2806554,0.2051149,88.490295,180.0
1019753837273,3.6618466E-4,0.001098554,8.6552737E-4,0.4165911,0.047884032,9.933543,-31.511576,0.05640727,-72.10472,N/A,-2.2806554,0.2051149,88.490295,180.0
1019758886572,-6.9907977E-4,-0.0010319749,-1.9973709E-4,0.39264908,0.023942016,9.866506,-31.511576,0.05640727,-72.10472,N/A,-2.2799652,0.20463172,88.49028,180.0
1019763937113,0.0014314491,0.001098554,8.6552737E-4,0.37588966,0.033518825,9.885659,-31.567572,-0.08275509,-72.119514,N/A,-2.2799652,0.20463172,88.49028,180.0
1019768984863,0.0014314491,0.0032290828,0.002996056,0.37828386,0.074220255,9.92636,-31.567572,-0.08275509,-72.119514,N/A,-2.2811391,0.20706773,88.49037,180.0
1019774033774,-0.0017643442,3.3289514E-5,0.002996056,0.36152446,0.009576807,9.923966,-31.632648,-0.16995174,-72.10977,N/A,-2.2811391,0.20706773,88.49037,180.0
1019779079879,0.0014314491,0.001098554,-0.0012650015,0.37828386,0.011971008,9.959879,-31.741137,-0.3932251,-72.016,N/A,-2.2821097,0.20664011,88.49037,180.0
1019784127202,0.0014314491,0.001098554,-0.0012650015,0.4141969,0.045489833,9.921572,-31.741137,-0.3932251,-72.016,N/A,-2.2812412,0.20729929,88.4904,180.0
1019789171783,3.6618466E-4,3.3289514E-5,8.6552737E-4,0.36152446,0.035913024,9.876082,-31.841465,-0.60759574,-71.92293,N/A,-2.2812414,0.20729898,88.49039,180.0
1019794217624,3.6618466E-4,3.3289514E-5,8.6552737E-4,0.39983168,0.045489833,9.854534,-31.841465,-0.60759574,-71.92293,N/A,-2.2814074,0.20727956,88.49039,180.0
1019799260766,0.0024967135,0.001098554,-0.0012650015,0.37828386,0.055066638,9.921572,-31.841465,-0.60759574,-71.92293,N/A,-2.281407,0.20727925,88.49037,180.0
1019804305213,-0.0017643442,-0.0031625037,-1.9973709E-4,0.4261679,0.05267244,10.01734,-31.910606,-0.7604314,-71.997086,N/A,-2.282106,0.20726545,88.49039,180.0
1019809348273,-0.0028296087,3.3289514E-5,0.0019307918,0.3854665,0.02873042,9.878476,-31.910606,-0.7604314,-71.997086,N/A,-2.2821062,0.20726545,88.49039,180.0
1019814392403,3.6618466E-4,3.3289514E-5,-0.0012650015,0.40222588,0.047884032,9.911995,-31.943748,-0.8461998,-72.203224,N/A,-2.2808564,0.20851098,88.49042,180.0
1019819433309,3.6618466E-4,3.3289514E-5,-0.0012650015,0.40222588,0.047884032,9.911995,-31.943748,-0.8461998,-72.203224,N/A,-2.2808566,0.20851065,88.49042,180.0
1019824475249,3.6618466E-4,3.3289514E-5,-0.0012650015,0.40940848,0.045489833,9.885659,-31.908594,-0.81615007,-72.379654,N/A,-2.2808566,0.20851065,88.49042,180.0
1019829514334,3.6618466E-4,0.0032290828,8.6552737E-4,0.40940848,0.059855044,9.880871,-31.908594,-0.81615007,-72.379654,N/A,-2.2790227,0.20671347,88.49034,180.0
1019834554679,3.6618466E-4,-0.0010319749,8.6552737E-4,0.40940848,0.059855044,9.825804,-31.75128,-0.7738511,-72.49953,N/A,-2.2790227,0.20671347,88.49034,180.0
1019839592793,4.4927528E-4,0.0018474348,-0.0016146746,0.39504328,0.079008654,9.895236,-31.75128,-0.7738511,-72.49953,N/A,-2.2785764,0.20703861,88.49037,180.0
1019844632127,4.4927528E-4,0.0018474348,-0.0016146746,0.3878607,0.02873042,9.864111,-31.507383,-0.77861464,-72.576096,N/A,-2.278256,0.20803776,88.49042,180.0
1019849668765,-6.1598915E-4,-0.0024136228,5.158543E-4,0.4165911,0.045489833,9.909601,-31.352066,-0.6787175,-72.60197,N/A,-2.2782564,0.20803744,88.4904,180.0
1019854706758,-6.1598915E-4,-0.0024136228,5.158543E-4,0.4165911,0.045489833,9.909601,-31.352066,-0.6787175,-72.60197,N/A,-2.278947,0.20832954,88.49042,180.0
1019859742177,-6.1598915E-4,-0.0024136228,5.158543E-4,0.4165911,0.045489833,9.909601,-31.352066,-0.6787175,-72.60197,N/A,-2.278947,0.20832954,88.49042,180.0
1019864778992,-6.1598915E-4,-0.0024136228,5.158543E-4,0.39264908,0.055066638,9.885659,-31.37373,-0.22199057,-72.55397,N/A,-2.2792149,0.20873353,88.49043,180.0
1019869813197,-6.1598915E-4,-2.8309404E-4,5.158543E-4,0.37588966,0.038307227,9.828198,-31.445934,0.3518579,-72.45049,N/A,-2.2792149,0.2087331,88.49043,180.0
1019874848769,-6.1598915E-4,-2.8309404E-4,5.158543E-4,0.36870706,0.062249243,9.868899,-31.445934,0.3518579,-72.45049,N/A,-2.2803137,0.20987813,88.49049,180.0
1019879881882,-0.0016812535,-0.0013483585,0.0026463831,0.40701428,0.045489833,9.902418,-31.445934,0.3518579,-72.45049,N/A,-2.2803137,0.2098777,88.49049,180.0
1019884916399,4.4927528E-4,0.0029126992,5.158543E-4,0.4405331,0.04309563,9.902418,-31.52056,0.59338576,-72.25936,N/A,-2.2809625,0.21219304,88.49057,180.0
1019889948407,-6.1598915E-4,-2.8309404E-4,-0.002679939,0.3854665,0.08379706,9.849746,-31.52056,0.59338576,-72.25936,N/A,-2.2809627,0.21219294,88.49057,180.0
1019894981835,-6.1598915E-4,-2.8309404E-4,-0.002679939,0.39504328,0.033518825,9.916783,-31.64838,0.62096375,-71.88604,N/A,-2.2804883,0.21228792,88.490585,180.0
1019900012749,-6.1598915E-4,-2.8309404E-4,-5.494101E-4,0.44532153,0.02873042,9.873688,-31.64838,0.62096375,-71.88604,N/A,-2.2804883,0.2122876,88.490585,180.0
1019905045147,-6.1598915E-4,-2.8309404E-4,-5.494101E-4,0.36870706,0.038307227,9.935937,-31.791147,0.5854408,-71.51445,N/A,-2.2812524,0.21258795,88.4906,180.0
1019910075058,0.002579804,0.0018474348,-0.0016146746,0.4141969,0.035913024,9.916783,-31.791147,0.5854408,-71.51445,N/A,-2.2812524,0.21258785,88.490585,180.0
1019915106993,4.4927528E-4,0.0018474348,-0.0016146746,0.40462008,0.02873042,9.921572,-31.81629,0.52681357,-71.15786,N/A,-2.2812524,0.21258785,88.490585,180.0
1019920136135,4.4927528E-4,0.0018474348,-0.0016146746,0.40462008,0.02873042,9.921572,-31.81629,0.52681357,-71.15786,N/A,-2.28065,0.21327111,88.49063,180.0
1019925169369,-6.1598915E-4,-0.0013483585,5.158543E-4,0.4357447,0.0023942017,9.873688,-31.609547,0.5504128,-70.6786,N/A,-2.280225,0.21445405,88.49068,180.0
1019930199988,4.4927528E-4,7.821704E-4,-5.494101E-4,0.40940848,0.04309563,9.902418,-31.609547,0.5504128,-70.6786,N/A,-2.2802253,0.21445362,88.49068,180.0
1019935230750,4.4927528E-4,7.821704E-4,-5.494101E-4,0.40222588,-0.01436521,9.952697,-31.318134,0.46757033,-70.42863,N/A,-2.2815907,0.21629861,88.49075,180.0
1019940258707,-6.1598915E-4,0.0029126992,-5.494101E-4,0.36870706,0.0,9.873688,-31.318134,0.46757033,-70.42863,N/A,-2.2815907,0.21629828,88.49075,180.0
1019945290265,-6.1598915E-4,0.0029126992,-5.494101E-4,0.37110126,0.06464344,9.880871,-31.192434,0.26863655,-70.60489,N/A,-2.2833927,0.21584623,88.49072,180.0
1019950319032,0.0015145397,-2.8309404E-4,5.158543E-4,0.37828386,0.05267244,9.928755,-31.20046,0.29860473,-70.89786,N/A,-2.283393,0.2158458,88.49072,180.0
1019955348411,0.0015145397,-2.8309404E-4,5.158543E-4,0.41180268,0.01436521,9.911995,-31.20046,0.29860473,-70.89786,N/A,-2.2830868,0.21580142,88.49072,180.0
1019960374367,4.4927528E-4,0.0018474348,-0.002679939,0.40940848,0.02873042,9.859323,-31.20046,0.29860473,-70.89786,N/A,-2.2830868,0.21580099,88.49072,180.0
1019965401385,4.4927528E-4,0.0018474348,-0.002679939,0.40462008,0.038307227,9.890448,-31.17426,0.5136172,-71.19599,N/A,-2.2830448,0.21743824,88.4908,180.0
1019970425755,4.4927528E-4,7.821704E-4,-0.002679939,0.36870706,0.021547815,9.947908,-31.17426,0.5136172,-71.19599,N/A,-2.283045,0.21743801,88.4908,180.0
1019975452158,4.4927528E-4,7.821704E-4,-0.002679939,0.39504328,0.02633622,9.916783,-31.16659,0.70763296,-71.52665,N/A,-2.285012,0.2163913,88.49075,180.0
1019980475802,-6.1598915E-4,-0.0024136228,-0.0016146746,0.4141969,0.05746084,9.94312,-31.16659,0.70763296,-71.52665,N/A,-2.285012,0.21639107,88.49074,180.0
1019985501197,-6.1598915E-4,-0.0024136228,-0.0016146746,0.34955344,0.033518825,9.933543,-31.288061,0.82352066,-71.837074,N/A,-2.2842839,0.213263,88.49063,180.0
1019990525239,-6.1598915E-4,-0.0013483585,-5.494101E-4,0.39743748,0.04309563,9.859323,-31.288061,0.82352066,-71.837074,N/A,-2.2842839,0.21326289,88.490616,180.0
1019995550120,-6.1598915E-4,-0.0013483585,-5.494101E-4,0.40222588,0.021547815,9.895236,-31.46201,0.80492204,-72.24713,N/A,-2.2842839,0.21326289,88.490616,180.0
1020000572368,0.0015145397,7.821704E-4,-5.494101E-4,0.36631286,0.021547815,9.883265,-31.46201,0.80492204,-72.24713,N/A,-2.282853,0.21476878,88.49068,180.0
1020005597134,0.0015145397,7.821704E-4,-5.494101E-4,0.39743748,0.035913024,9.78989,-31.59689,0.65896684,-72.72752,N/A,-2.2839983,0.21366861,88.49065,180.0
1020010620053,0.0015145397,-0.0013483585,0.0015811187,0.40701428,0.05267244,9.89763,-31.59689,0.65896684,-72.72752,N/A,-2.2839983,0.21366839,88.49065,180.0
1020015644128,0.0015145397,-0.0013483585,0.0015811187,0.3878607,0.035913024,9.837775,-31.589916,0.4736572,-72.90142,N/A,-2.2833586,0.21314901,88.490616,180.0
1020020665070,-6.1598915E-4,7.821704E-4,-0.0016146746,0.4189853,0.045489833,9.871294,-31.589916,0.4736572,-72.90142,N/A,-2.2833586,0.21314901,88.490616,180.0
1020025688003,-6.1598915E-4,7.821704E-4,-0.0016146746,0.4213795,-0.01436521,9.885659,-31.360683,0.45469987,-72.66441,N/A,-2.2839456,0.21348213,88.49065,180.0
1020030708043,-6.1598915E-4,-2.8309404E-4,-0.0016146746,0.40701428,0.035913024,9.868899,-31.360683,0.45469987,-72.66441,N/A,-2.2839456,0.21348192,88.49065,180.0
1020035729481,-6.1598915E-4,-2.8309404E-4,-0.0016146746,0.36870706,0.07182605,9.878476,-31.115221,0.48182797,-72.374565,N/A,-2.2824705,0.21356222,88.49065,180.0
1020040749725,4.4927528E-4,-0.0024136228,0.0037116476,0.41180268,0.059855044,9.885659,-31.115221,0.48182797,-72.374565,N/A,-2.2824705,0.21356201,88.49065,180.0
1020045771444,4.4927528E-4,-0.0024136228,0.0037116476,0.40462008,0.05267244,9.871294,-31.09618,0.28063053,-72.26534,N/A,-2.2817557,0.21247964,88.490585,180.0
1020050791456,4.4927528E-4,-2.8309404E-4,0.0015811187,0.3854665,0.050278235,9.94312,-31.337505,0.017638728,-72.212036,N/A,-2.2817554,0.2124792,88.490585,180.0
1020055814826,4.4927528E-4,-2.8309404E-4,0.0015811187,0.39264908,0.033518825,9.859323,-31.337505,0.017638728,-72.212036,N/A,-2.2824478,0.21300884,88.49063,180.0
1020060834065,-6.1598915E-4,0.0029126992,0.0015811187,0.3878607,0.035913024,9.950302,-31.337505,0.017638728,-72.212036,N/A,-2.282448,0.21300852,88.490616,180.0
1020065854032,-6.1598915E-4,0.0029126992,0.0015811187,0.4237737,0.031124622,9.868899,-31.662834,-0.20795734,-72.12917,N/A,-2.2831843,0.21327373,88.49063,180.0
1020070871330,-6.1598915E-4,-2.8309404E-4,5.158543E-4,0.39025488,0.033518825,9.933543,-31.662834,-0.20795734,-72.12917,N/A,-2.2831843,0.21327373,88.49063,180.0
1020075890036,-6.1598915E-4,-2.8309404E-4,5.158543E-4,0.40940848,0.059855044,9.911995,-31.79314,-0.5640375,-72.13769,N/A,-2.2845984,0.2114532,88.490555,180.0
1020080906355,4.4927528E-4,-0.0024136228,-5.494101E-4,0.40940848,0.059855044,9.911995,-31.79314,-0.5640375,-72.13769,N/A,-2.2845984,0.21145299,88.490555,180.0
1020085924327,4.4927528E-4,-0.0024136228,-5.494101E-4,0.3854665,0.055066638,9.97185,-31.648628,-0.9267928,-72.247536,N/A,-2.2843118,0.21349639,88.49066,180.0
1020090940492,-6.1598915E-4,-0.0034788873,5.158543E-4,0.36870706,0.019153614,9.864111,-31.648628,-0.9267928,-72.247536,N/A,-2.2843118,0.21349618,88.49065,180.0
1020095958127,4.4927528E-4,0.0018474348,-5.494101E-4,0.4189853,0.090979666,9.864111,-31.648628,-0.9267928,-72.247536,N/A,-2.2843118,0.21349618,88.49065,180.0
